-0.23524,0.29187,2.1276,2.5075,-0.19963,0.62633,1.5743,-0.50514,0.10407,1.6231,-0.98634,-0.37565,-1.5711,-0.98541,-2.5045,-2.8921,-1.815,-1.6765,-2.5938,-3.5942,-2.3505,-3.8667,-1.4194,-3.2001,-2.2845,0.60109,0.47342,0.89107,2.4209,0.31257,0.94722,0.54549,0.1178,-0.31528,-0.79744,0.25952,-0.10862,0.70503,0.53415,0.034109,-2.7691,-0.69069,1.1123,1.1827,0.45177,1.3824,1.4101,1.6261,0.92052,1.7553,2.5286,2.6324,1.2595,2.3599,-0.18011,1.651,0.60615,1.3116,3.073,1.7742,1.0135,1.3003,1.7688,1.319,1.9725,-0.63797,0.84729,0.87347,0.74511,1.9715,1.7975,0.57228,1.7292,2.8669,-0.10381,1.221,1.6389,1.2158,0.87841,0.40305,1.3744,-1.426,-1.6156,0.61212,2.1407,-0.2594,1.3122,2.0193,0.79852,1.0875,0.72223,0.33275,0.12181,1.1486,1.2312,2.9054,-0.0016033,1.2199,-0.51473,0.38056,0.5441,0.6879,2.0136,0.027275,-5.7711,-7.5121,-9.07,-13.569,-12.708,-7.1013,-5.0194,-5.3732,-2.8801,-1.4794,1.6756,0.079539,1.9311,0.98361,2.4738,2.5663,0.60839,1.3015,0.75639,2.3317,1.7823,1.5911,0.37734,0.55233,1.292,1.045,1.7203,1.3912,2.3209,1.2655,1.0467,3.8318,2.212,1.1051,0.04347,0.58378,0.59664,0.069424,-0.01026,0.43253,0.23233,1.2313,1.1213,1.0966,0.161,-1.2073,-2.1932,-0.6435,0.5492,1.279,-0.0352,-0.37655,0.047553,0.65322,1.5098,-1.7827,-0.97039,-0.64846,-0.037293,-0.35412,0.35356,1.0271,0.41401,0.37179,-0.14122,-0.24243,1.1028,1.9856,0.63328,0.80986,0.17962,0.39854,-0.71761,-0.17798,-0.46589,-0.67853,-2.2807,-4.2784,-1.0173,0.23818,-0.40899,0.27635,0.19326,-0.69869,-1.8922,-1.5166,-1.2396,-1.5103,-1.8469,-1.3542,-1.4042,-1.1399,1.0016,0.30515,0.74378
-0.3313,-0.23524,0.29187,2.1276,2.5075,-0.19963,0.62633,1.5743,-0.50514,0.10407,1.6231,-0.98634,-0.37565,-1.5711,-0.98541,-2.5045,-2.8921,-1.815,-1.6765,-2.5938,-3.5942,-2.3505,-3.8667,-1.4194,-3.2001,-2.2845,0.60109,0.47342,0.89107,2.4209,0.31257,0.94722,0.54549,0.1178,-0.31528,-0.79744,0.25952,-0.10862,0.70503,0.53415,0.034109,-2.7691,-0.69069,1.1123,1.1827,0.45177,1.3824,1.4101,1.6261,0.92052,1.7553,2.5286,2.6324,1.2595,2.3599,-0.18011,1.651,0.60615,1.3116,3.073,1.7742,1.0135,1.3003,1.7688,1.319,1.9725,-0.63797,0.84729,0.87347,0.74511,1.9715,1.7975,0.57228,1.7292,2.8669,-0.10381,1.221,1.6389,1.2158,0.87841,0.40305,1.3744,-1.426,-1.6156,0.61212,2.1407,-0.2594,1.3122,2.0193,0.79852,1.0875,0.72223,0.33275,0.12181,1.1486,1.2312,2.9054,-0.0016033,1.2199,-0.51473,0.38056,0.5441,0.6879,2.0136,0.027275,-5.7711,-7.5121,-9.07,-13.569,-12.708,-7.1013,-5.0194,-5.3732,-2.8801,-1.4794,1.6756,0.079539,1.9311,0.98361,2.4738,2.5663,0.60839,1.3015,0.75639,2.3317,1.7823,1.5911,0.37734,0.55233,1.292,1.045,1.7203,1.3912,2.3209,1.2655,1.0467,3.8318,2.212,1.1051,0.04347,0.58378,0.59664,0.069424,-0.01026,0.43253,0.23233,1.2313,1.1213,1.0966,0.161,-1.2073,-2.1932,-0.6435,0.5492,1.279,-0.0352,-0.37655,0.047553,0.65322,1.5098,-1.7827,-0.97039,-0.64846,-0.037293,-0.35412,0.35356,1.0271,0.41401,0.37179,-0.14122,-0.24243,1.1028,1.9856,0.63328,0.80986,0.17962,0.39854,-0.71761,-0.17798,-0.46589,-0.67853,-2.2807,-4.2784,-1.0173,0.23818,-0.40899,0.27635,0.19326,-0.69869,-1.8922,-1.5166,-1.2396,-1.5103,-1.8469,-1.3542,-1.4042,-1.1399,1.0016,0.30515
-0.2364,-0.3313,-0.23524,0.29187,2.1276,2.5075,-0.19963,0.62633,1.5743,-0.50514,0.10407,1.6231,-0.98634,-0.37565,-1.5711,-0.98541,-2.5045,-2.8921,-1.815,-1.6765,-2.5938,-3.5942,-2.3505,-3.8667,-1.4194,-3.2001,-2.2845,0.60109,0.47342,0.89107,2.4209,0.31257,0.94722,0.54549,0.1178,-0.31528,-0.79744,0.25952,-0.10862,0.70503,0.53415,0.034109,-2.7691,-0.69069,1.1123,1.1827,0.45177,1.3824,1.4101,1.6261,0.92052,1.7553,2.5286,2.6324,1.2595,2.3599,-0.18011,1.651,0.60615,1.3116,3.073,1.7742,1.0135,1.3003,1.7688,1.319,1.9725,-0.63797,0.84729,0.87347,0.74511,1.9715,1.7975,0.57228,1.7292,2.8669,-0.10381,1.221,1.6389,1.2158,0.87841,0.40305,1.3744,-1.426,-1.6156,0.61212,2.1407,-0.2594,1.3122,2.0193,0.79852,1.0875,0.72223,0.33275,0.12181,1.1486,1.2312,2.9054,-0.0016033,1.2199,-0.51473,0.38056,0.5441,0.6879,2.0136,0.027275,-5.7711,-7.5121,-9.07,-13.569,-12.708,-7.1013,-5.0194,-5.3732,-2.8801,-1.4794,1.6756,0.079539,1.9311,0.98361,2.4738,2.5663,0.60839,1.3015,0.75639,2.3317,1.7823,1.5911,0.37734,0.55233,1.292,1.045,1.7203,1.3912,2.3209,1.2655,1.0467,3.8318,2.212,1.1051,0.04347,0.58378,0.59664,0.069424,-0.01026,0.43253,0.23233,1.2313,1.1213,1.0966,0.161,-1.2073,-2.1932,-0.6435,0.5492,1.279,-0.0352,-0.37655,0.047553,0.65322,1.5098,-1.7827,-0.97039,-0.64846,-0.037293,-0.35412,0.35356,1.0271,0.41401,0.37179,-0.14122,-0.24243,1.1028,1.9856,0.63328,0.80986,0.17962,0.39854,-0.71761,-0.17798,-0.46589,-0.67853,-2.2807,-4.2784,-1.0173,0.23818,-0.40899,0.27635,0.19326,-0.69869,-1.8922,-1.5166,-1.2396,-1.5103,-1.8469,-1.3542,-1.4042,-1.1399,1.0016
-0.16869,-0.2364,-0.3313,-0.23524,0.29187,2.1276,2.5075,-0.19963,0.62633,1.5743,-0.50514,0.10407,1.6231,-0.98634,-0.37565,-1.5711,-0.98541,-2.5045,-2.8921,-1.815,-1.6765,-2.5938,-3.5942,-2.3505,-3.8667,-1.4194,-3.2001,-2.2845,0.60109,0.47342,0.89107,2.4209,0.31257,0.94722,0.54549,0.1178,-0.31528,-0.79744,0.25952,-0.10862,0.70503,0.53415,0.034109,-2.7691,-0.69069,1.1123,1.1827,0.45177,1.3824,1.4101,1.6261,0.92052,1.7553,2.5286,2.6324,1.2595,2.3599,-0.18011,1.651,0.60615,1.3116,3.073,1.7742,1.0135,1.3003,1.7688,1.319,1.9725,-0.63797,0.84729,0.87347,0.74511,1.9715,1.7975,0.57228,1.7292,2.8669,-0.10381,1.221,1.6389,1.2158,0.87841,0.40305,1.3744,-1.426,-1.6156,0.61212,2.1407,-0.2594,1.3122,2.0193,0.79852,1.0875,0.72223,0.33275,0.12181,1.1486,1.2312,2.9054,-0.0016033,1.2199,-0.51473,0.38056,0.5441,0.6879,2.0136,0.027275,-5.7711,-7.5121,-9.07,-13.569,-12.708,-7.1013,-5.0194,-5.3732,-2.8801,-1.4794,1.6756,0.079539,1.9311,0.98361,2.4738,2.5663,0.60839,1.3015,0.75639,2.3317,1.7823,1.5911,0.37734,0.55233,1.292,1.045,1.7203,1.3912,2.3209,1.2655,1.0467,3.8318,2.212,1.1051,0.04347,0.58378,0.59664,0.069424,-0.01026,0.43253,0.23233,1.2313,1.1213,1.0966,0.161,-1.2073,-2.1932,-0.6435,0.5492,1.279,-0.0352,-0.37655,0.047553,0.65322,1.5098,-1.7827,-0.97039,-0.64846,-0.037293,-0.35412,0.35356,1.0271,0.41401,0.37179,-0.14122,-0.24243,1.1028,1.9856,0.63328,0.80986,0.17962,0.39854,-0.71761,-0.17798,-0.46589,-0.67853,-2.2807,-4.2784,-1.0173,0.23818,-0.40899,0.27635,0.19326,-0.69869,-1.8922,-1.5166,-1.2396,-1.5103,-1.8469,-1.3542,-1.4042,-1.1399
-0.12037,-0.16869,-0.2364,-0.3313,-0.23524,0.29187,2.1276,2.5075,-0.19963,0.62633,1.5743,-0.50514,0.10407,1.6231,-0.98634,-0.37565,-1.5711,-0.98541,-2.5045,-2.8921,-1.815,-1.6765,-2.5938,-3.5942,-2.3505,-3.8667,-1.4194,-3.2001,-2.2845,0.60109,0.47342,0.89107,2.4209,0.31257,0.94722,0.54549,0.1178,-0.31528,-0.79744,0.25952,-0.10862,0.70503,0.53415,0.034109,-2.7691,-0.69069,1.1123,1.1827,0.45177,1.3824,1.4101,1.6261,0.92052,1.7553,2.5286,2.6324,1.2595,2.3599,-0.18011,1.651,0.60615,1.3116,3.073,1.7742,1.0135,1.3003,1.7688,1.319,1.9725,-0.63797,0.84729,0.87347,0.74511,1.9715,1.7975,0.57228,1.7292,2.8669,-0.10381,1.221,1.6389,1.2158,0.87841,0.40305,1.3744,-1.426,-1.6156,0.61212,2.1407,-0.2594,1.3122,2.0193,0.79852,1.0875,0.72223,0.33275,0.12181,1.1486,1.2312,2.9054,-0.0016033,1.2199,-0.51473,0.38056,0.5441,0.6879,2.0136,0.027275,-5.7711,-7.5121,-9.07,-13.569,-12.708,-7.1013,-5.0194,-5.3732,-2.8801,-1.4794,1.6756,0.079539,1.9311,0.98361,2.4738,2.5663,0.60839,1.3015,0.75639,2.3317,1.7823,1.5911,0.37734,0.55233,1.292,1.045,1.7203,1.3912,2.3209,1.2655,1.0467,3.8318,2.212,1.1051,0.04347,0.58378,0.59664,0.069424,-0.01026,0.43253,0.23233,1.2313,1.1213,1.0966,0.161,-1.2073,-2.1932,-0.6435,0.5492,1.279,-0.0352,-0.37655,0.047553,0.65322,1.5098,-1.7827,-0.97039,-0.64846,-0.037293,-0.35412,0.35356,1.0271,0.41401,0.37179,-0.14122,-0.24243,1.1028,1.9856,0.63328,0.80986,0.17962,0.39854,-0.71761,-0.17798,-0.46589,-0.67853,-2.2807,-4.2784,-1.0173,0.23818,-0.40899,0.27635,0.19326,-0.69869,-1.8922,-1.5166,-1.2396,-1.5103,-1.8469,-1.3542,-1.4042
0.21546,0.36569,0.117,0.33115,0.41949,0.44461,-0.53776,0.13266,0.78762,-0.37656,0.029808,0.17862,-0.5439,-2.6106,-1.7728,-1.0909,-0.69671,-0.78883,-0.27408,-0.47783,-0.92647,-0.20492,-1.6941,-1.1278,-0.70238,-0.19849,0.27842,0.25759,0.031319,0.29523,0.41155,-0.47034,-0.34084,-0.023058,-0.745,-0.1502,-0.10074,-0.23655,-0.86901,-0.49495,-0.42556,0.24513,0.24934,0.23248,0.89224,0.82183,1.7089,1.5144,1.4949,1.8407,1.3956,1.3176,2.0481,1.5121,1.9944,1.8609,1.0834,1.0222,0.68264,0.40972,1.1028,0.28459,0.53062,0.60462,0.32551,-0.050613,-0.51732,0.44353,0.63191,-0.13872,-0.35145,0.45112,0.39386,-0.42871,1.0123,1.0014,0.37854,0.48066,0.73652,0.20806,0.1425,0.49513,0.82407,0.39052,-0.45483,0.23536,0.12786,-0.48441,-0.43039,-0.26607,0.95004,0.69048,0.32023,0.09747,0.42235,-0.14301,-0.42598,-1.4657,-1.5573,-1.8391,-1.8146,-1.6577,-2.1867,-1.4269,0.42562,1.6149,-0.22756,1.0473,0.81215,-0.67015,-1.9761,-1.6479,-1.5086,-1.372,-1.3758,-0.87002,-0.25306,0.61373,0.4928,0.34039,0.28916,0.23512,0.67087,0.18853,0.67853,0.68207,0.76748,-0.11851,-0.37738,-0.30736,-0.5283,-0.34705,-0.17135,0.11009,0.82185,0.38047,0.039528,-0.27,-0.75132,-0.65963,-1.7594,-1.2398,-0.46824,-0.33507,-0.07905,-0.17049,0.22804,0.15796,0.052612,0.3189,-0.28014,-0.80751,-0.92412,-1.2131,-0.77668,-1.0015,-0.69539,-1.1237,-0.95046,0.36942,0.017508,-0.35592,0.27188,0.41277,0.058121,0.31499,0.070482,-0.41894,-0.2335,0.59911,-0.54221,-0.27419,0.28121,0.68925,0.75739,1.0028,1.3519,1.5617,0.7541,1.6302,1.0701,1.7614,0.67435,0.11594,0.095841,-0.19738,-0.32433,-0.31239,-0.30021,-0.73976,-0.87934,-0.74368,-0.72833,-1.0044,-0.85876,0.3206,-0.62393,-1.0137,-0.35992
0.12694,0.21546,0.36569,0.117,0.33115,0.41949,0.44461,-0.53776,0.13266,0.78762,-0.37656,0.029808,0.17862,-0.5439,-2.6106,-1.7728,-1.0909,-0.69671,-0.78883,-0.27408,-0.47783,-0.92647,-0.20492,-1.6941,-1.1278,-0.70238,-0.19849,0.27842,0.25759,0.031319,0.29523,0.41155,-0.47034,-0.34084,-0.023058,-0.745,-0.1502,-0.10074,-0.23655,-0.86901,-0.49495,-0.42556,0.24513,0.24934,0.23248,0.89224,0.82183,1.7089,1.5144,1.4949,1.8407,1.3956,1.3176,2.0481,1.5121,1.9944,1.8609,1.0834,1.0222,0.68264,0.40972,1.1028,0.28459,0.53062,0.60462,0.32551,-0.050613,-0.51732,0.44353,0.63191,-0.13872,-0.35145,0.45112,0.39386,-0.42871,1.0123,1.0014,0.37854,0.48066,0.73652,0.20806,0.1425,0.49513,0.82407,0.39052,-0.45483,0.23536,0.12786,-0.48441,-0.43039,-0.26607,0.95004,0.69048,0.32023,0.09747,0.42235,-0.14301,-0.42598,-1.4657,-1.5573,-1.8391,-1.8146,-1.6577,-2.1867,-1.4269,0.42562,1.6149,-0.22756,1.0473,0.81215,-0.67015,-1.9761,-1.6479,-1.5086,-1.372,-1.3758,-0.87002,-0.25306,0.61373,0.4928,0.34039,0.28916,0.23512,0.67087,0.18853,0.67853,0.68207,0.76748,-0.11851,-0.37738,-0.30736,-0.5283,-0.34705,-0.17135,0.11009,0.82185,0.38047,0.039528,-0.27,-0.75132,-0.65963,-1.7594,-1.2398,-0.46824,-0.33507,-0.07905,-0.17049,0.22804,0.15796,0.052612,0.3189,-0.28014,-0.80751,-0.92412,-1.2131,-0.77668,-1.0015,-0.69539,-1.1237,-0.95046,0.36942,0.017508,-0.35592,0.27188,0.41277,0.058121,0.31499,0.070482,-0.41894,-0.2335,0.59911,-0.54221,-0.27419,0.28121,0.68925,0.75739,1.0028,1.3519,1.5617,0.7541,1.6302,1.0701,1.7614,0.67435,0.11594,0.095841,-0.19738,-0.32433,-0.31239,-0.30021,-0.73976,-0.87934,-0.74368,-0.72833,-1.0044,-0.85876,0.3206,-0.62393,-1.0137
0.074794,0.12694,0.21546,0.36569,0.117,0.33115,0.41949,0.44461,-0.53776,0.13266,0.78762,-0.37656,0.029808,0.17862,-0.5439,-2.6106,-1.7728,-1.0909,-0.69671,-0.78883,-0.27408,-0.47783,-0.92647,-0.20492,-1.6941,-1.1278,-0.70238,-0.19849,0.27842,0.25759,0.031319,0.29523,0.41155,-0.47034,-0.34084,-0.023058,-0.745,-0.1502,-0.10074,-0.23655,-0.86901,-0.49495,-0.42556,0.24513,0.24934,0.23248,0.89224,0.82183,1.7089,1.5144,1.4949,1.8407,1.3956,1.3176,2.0481,1.5121,1.9944,1.8609,1.0834,1.0222,0.68264,0.40972,1.1028,0.28459,0.53062,0.60462,0.32551,-0.050613,-0.51732,0.44353,0.63191,-0.13872,-0.35145,0.45112,0.39386,-0.42871,1.0123,1.0014,0.37854,0.48066,0.73652,0.20806,0.1425,0.49513,0.82407,0.39052,-0.45483,0.23536,0.12786,-0.48441,-0.43039,-0.26607,0.95004,0.69048,0.32023,0.09747,0.42235,-0.14301,-0.42598,-1.4657,-1.5573,-1.8391,-1.8146,-1.6577,-2.1867,-1.4269,0.42562,1.6149,-0.22756,1.0473,0.81215,-0.67015,-1.9761,-1.6479,-1.5086,-1.372,-1.3758,-0.87002,-0.25306,0.61373,0.4928,0.34039,0.28916,0.23512,0.67087,0.18853,0.67853,0.68207,0.76748,-0.11851,-0.37738,-0.30736,-0.5283,-0.34705,-0.17135,0.11009,0.82185,0.38047,0.039528,-0.27,-0.75132,-0.65963,-1.7594,-1.2398,-0.46824,-0.33507,-0.07905,-0.17049,0.22804,0.15796,0.052612,0.3189,-0.28014,-0.80751,-0.92412,-1.2131,-0.77668,-1.0015,-0.69539,-1.1237,-0.95046,0.36942,0.017508,-0.35592,0.27188,0.41277,0.058121,0.31499,0.070482,-0.41894,-0.2335,0.59911,-0.54221,-0.27419,0.28121,0.68925,0.75739,1.0028,1.3519,1.5617,0.7541,1.6302,1.0701,1.7614,0.67435,0.11594,0.095841,-0.19738,-0.32433,-0.31239,-0.30021,-0.73976,-0.87934,-0.74368,-0.72833,-1.0044,-0.85876,0.3206,-0.62393
0.044067,0.074794,0.12694,0.21546,0.36569,0.117,0.33115,0.41949,0.44461,-0.53776,0.13266,0.78762,-0.37656,0.029808,0.17862,-0.5439,-2.6106,-1.7728,-1.0909,-0.69671,-0.78883,-0.27408,-0.47783,-0.92647,-0.20492,-1.6941,-1.1278,-0.70238,-0.19849,0.27842,0.25759,0.031319,0.29523,0.41155,-0.47034,-0.34084,-0.023058,-0.745,-0.1502,-0.10074,-0.23655,-0.86901,-0.49495,-0.42556,0.24513,0.24934,0.23248,0.89224,0.82183,1.7089,1.5144,1.4949,1.8407,1.3956,1.3176,2.0481,1.5121,1.9944,1.8609,1.0834,1.0222,0.68264,0.40972,1.1028,0.28459,0.53062,0.60462,0.32551,-0.050613,-0.51732,0.44353,0.63191,-0.13872,-0.35145,0.45112,0.39386,-0.42871,1.0123,1.0014,0.37854,0.48066,0.73652,0.20806,0.1425,0.49513,0.82407,0.39052,-0.45483,0.23536,0.12786,-0.48441,-0.43039,-0.26607,0.95004,0.69048,0.32023,0.09747,0.42235,-0.14301,-0.42598,-1.4657,-1.5573,-1.8391,-1.8146,-1.6577,-2.1867,-1.4269,0.42562,1.6149,-0.22756,1.0473,0.81215,-0.67015,-1.9761,-1.6479,-1.5086,-1.372,-1.3758,-0.87002,-0.25306,0.61373,0.4928,0.34039,0.28916,0.23512,0.67087,0.18853,0.67853,0.68207,0.76748,-0.11851,-0.37738,-0.30736,-0.5283,-0.34705,-0.17135,0.11009,0.82185,0.38047,0.039528,-0.27,-0.75132,-0.65963,-1.7594,-1.2398,-0.46824,-0.33507,-0.07905,-0.17049,0.22804,0.15796,0.052612,0.3189,-0.28014,-0.80751,-0.92412,-1.2131,-0.77668,-1.0015,-0.69539,-1.1237,-0.95046,0.36942,0.017508,-0.35592,0.27188,0.41277,0.058121,0.31499,0.070482,-0.41894,-0.2335,0.59911,-0.54221,-0.27419,0.28121,0.68925,0.75739,1.0028,1.3519,1.5617,0.7541,1.6302,1.0701,1.7614,0.67435,0.11594,0.095841,-0.19738,-0.32433,-0.31239,-0.30021,-0.73976,-0.87934,-0.74368,-0.72833,-1.0044,-0.85876,0.3206
0.025964,0.044067,0.074794,0.12694,0.21546,0.36569,0.117,0.33115,0.41949,0.44461,-0.53776,0.13266,0.78762,-0.37656,0.029808,0.17862,-0.5439,-2.6106,-1.7728,-1.0909,-0.69671,-0.78883,-0.27408,-0.47783,-0.92647,-0.20492,-1.6941,-1.1278,-0.70238,-0.19849,0.27842,0.25759,0.031319,0.29523,0.41155,-0.47034,-0.34084,-0.023058,-0.745,-0.1502,-0.10074,-0.23655,-0.86901,-0.49495,-0.42556,0.24513,0.24934,0.23248,0.89224,0.82183,1.7089,1.5144,1.4949,1.8407,1.3956,1.3176,2.0481,1.5121,1.9944,1.8609,1.0834,1.0222,0.68264,0.40972,1.1028,0.28459,0.53062,0.60462,0.32551,-0.050613,-0.51732,0.44353,0.63191,-0.13872,-0.35145,0.45112,0.39386,-0.42871,1.0123,1.0014,0.37854,0.48066,0.73652,0.20806,0.1425,0.49513,0.82407,0.39052,-0.45483,0.23536,0.12786,-0.48441,-0.43039,-0.26607,0.95004,0.69048,0.32023,0.09747,0.42235,-0.14301,-0.42598,-1.4657,-1.5573,-1.8391,-1.8146,-1.6577,-2.1867,-1.4269,0.42562,1.6149,-0.22756,1.0473,0.81215,-0.67015,-1.9761,-1.6479,-1.5086,-1.372,-1.3758,-0.87002,-0.25306,0.61373,0.4928,0.34039,0.28916,0.23512,0.67087,0.18853,0.67853,0.68207,0.76748,-0.11851,-0.37738,-0.30736,-0.5283,-0.34705,-0.17135,0.11009,0.82185,0.38047,0.039528,-0.27,-0.75132,-0.65963,-1.7594,-1.2398,-0.46824,-0.33507,-0.07905,-0.17049,0.22804,0.15796,0.052612,0.3189,-0.28014,-0.80751,-0.92412,-1.2131,-0.77668,-1.0015,-0.69539,-1.1237,-0.95046,0.36942,0.017508,-0.35592,0.27188,0.41277,0.058121,0.31499,0.070482,-0.41894,-0.2335,0.59911,-0.54221,-0.27419,0.28121,0.68925,0.75739,1.0028,1.3519,1.5617,0.7541,1.6302,1.0701,1.7614,0.67435,0.11594,0.095841,-0.19738,-0.32433,-0.31239,-0.30021,-0.73976,-0.87934,-0.74368,-0.72833,-1.0044,-0.85876
-0.32261,-1.1623,0.96261,0.64659,-1.8055,0.1387,-0.33018,-0.6846,0.5375,1.5159,-0.205,-0.26856,0.38201,1.1608,0.49893,-0.092935,1.2625,0.70192,0.3355,0.5282,0.97203,-1.9375,6.8772,-1.0273,-0.35562,0.23181,1.1463,-1.6586,0.69545,-1.5774,0.44885,0.59521,0.14068,-1.5004,0.65343,0.27462,1.2905,-0.071449,-2.382,1.0135,1.0527,0.86352,1.3399,0.92838,2.2763,-1.3983,-0.24283,0.36382,-0.20876,-0.29609,-0.65112,1.4515,-1.0326,0.71163,-1.8986,1.053,-0.34423,1.214,-0.41064,-0.80097,1.5105,-1.0507,0.20344,-0.72408,1.2408,-1.1937,2.442,1.3968,-1.6686,-0.32044,-1.0527,0.44711,-0.57714,1.7485,-0.48918,-0.8266,-1.1162,-1.3065,-0.87944,-0.38118,-1.2175,-0.085329,-0.084827,-0.13857,1.0224,-0.66116,-0.92537,0.014461,-1.2646,0.16459,-1.3968,-0.28274,-0.233,-0.9608,-0.56473,-0.6287,-1.7956,-1.2945,-1.8594,-0.21921,-0.11041,0.5069,-0.75515,-2.2974,-0.73412,0.29352,-1.8382,-0.75184,0.30933,2.3091,0.67958,-0.45296,0.091742,1.2637,0.70763,-0.20441,1.5151,-3.3775,-0.73515,-0.25382,0.46076,-1.2171,-0.28363,1.11,-0.099477,-1.6312,-0.65586,-0.81856,0.51635,-0.24229,0.21575,0.42981,-0.60727,-0.70566,-0.078134,-0.35668,-0.4843,-0.75422,0.76358,-0.48991,-0.54296,0.94528,0.17662,0.32319,-0.41309,0.57795,0.41063,0.048193,-0.64294,0.045807,-0.3175,0.16909,0.30924,0.75396,-0.11882,-0.030805,0.7731,-0.71873,0.80433,-0.70626,0.035383,0.36704,-0.045103,0.39815,-0.82959,0.27651,0.57865,0.68511,-0.26015,-1.6511,0.87504,0.73369,0.36288,-0.71281,0.27099,0.23218,0.82604,-0.1072,1.1377,-0.075541,0.25702,0.44515,-0.58156,1.1871,1.2113,1.7044,-0.083682,-0.22879,0.27653,0.16159,0.32845,1.0994,0.50726,-0.72677,0.46437,-0.27391,0.87335,0.48228,-0.026319
